seqname	group	gate-1_norm-percent	gate-2_norm-percent	gate-3_norm-percent	gate-4_norm-percent	gate-5_norm-percent	gate-1_norm-count	gate-2_norm-count	gate-3_norm-count	gate-4_norm-count	gate-5_norm-count	corrected-p	enriched-gate
ENSG00000161654.10(-)	enhancer	29.597390333934243	18.46810885054511	39.79697828139754	0.6339599965662288	11.503562537556872	2.2985333333333333	1.4342333333333332	3.0906333333333333	0.04923333333333333	0.8933666666666666	1.0	0
ENSG00000270882.2(+)	enhancer	26.222944426389343	23.732206694832634	4.8228794280143	26.54793630159246	18.674033149171272	0.6724	0.6085333333333334	0.12366666666666666	0.6807333333333333	0.47883333333333333	1.0	0
FP019667_ESR2_3	promoter	4.768742674447861	35.08839755272864	19.530305540725468	16.64549543744669	23.967058794651347	0.25903333333333334	1.9059666666666666	1.0608666666666666	0.9041666666666667	1.3018666666666665	1.0	0
FP015640_GTF2H1_2	promoter	14.719102274007104	34.16232376700898	19.831266829802697	12.07240782643418	19.214899302747032	0.4792	1.1122	0.6456333333333333	0.39303333333333335	0.6255666666666667	1.0	0
FP003330_PSME4_1	promoter	23.608554649837853	23.763037952493647	20.105837496713125	8.069287404680516	24.453282496274873	0.7182666666666667	0.7229666666666666	0.6117	0.2455	0.7439666666666667	1.0	0
ENSG00000108511.10(-)	enhancer	31.003967427983923	13.798323462069744	43.52060350319475	5.496370024157788	6.180735582593775	1.6384666666666667	0.7292	2.299933333333333	0.29046666666666665	0.32663333333333333	1.0	0
FP023958_CYGB_3	promoter	15.54583429001865	59.956979371850494	5.682106560645793	11.237326437142753	7.577753340342312	1.2864333333333333	4.9615	0.4702	0.9299000000000001	0.6270666666666667	1.0	0
ENSG00000153060.8(-)	enhancer	19.1406377492738	22.051143966839646	30.173961291164858	9.261888442834296	19.372368549887398	0.7819333333333334	0.9008333333333333	1.2326666666666668	0.3783666666666667	0.7914	1.0	0
FP009056_C5orf60_2	promoter	31.332247524455674	14.610957343698477	30.964038409656368	14.350662976248763	8.742093745940707	2.0904666666666665	0.9748333333333333	2.0659	0.9574666666666667	0.5832666666666667	1.0	0
FP024025_EIF4A3_1	promoter	6.586500655307995	12.173438182612491	24.212101354303186	38.9346876365225	18.093272171253822	1.0051	1.8576666666666666	3.6947666666666668	5.941433333333333	2.7610333333333332	1.0	0
FP001974_RRNAD1_2	promoter	40.09363534734363	24.47949100785547	0.2265855360398551	12.30314443702498	22.897143671736085	1.7812666666666666	1.0875666666666666	0.010066666666666666	0.5466	1.0172666666666665	1.0	0
FP026257_ETFB_2	promoter	30.567968906324843	40.456946052958685	4.429999818094724	10.001152066747107	14.54393315587463	1.6804333333333332	2.224066666666667	0.24353333333333332	0.5498	0.7995333333333333	1.0	0
FP005286_NBEAL2_1	promoter	17.956167422123638	39.05692448644999	22.170050149484037	7.9431478445365995	12.873710097405727	0.993	2.1599	1.2260333333333333	0.4392666666666667	0.7119333333333333	1.0	0
FP012191_STC1_1	promoter	18.443342420981953	20.960917717678846	31.78924205774567	15.8416322171975	12.964865586396032	0.7599333333333333	0.8636666666666667	1.3098333333333334	0.6527333333333333	0.5342	1.0	0
FP026066_SULT2B1_1	promoter	38.088545955816535	25.206774320598658	18.68040388127036	9.738980987504029	8.285294854810411	1.4183666666666668	0.9386666666666666	0.6956333333333333	0.3626666666666667	0.3085333333333333	1.0	0
FP027699_TSPEAR_1	promoter	30.659584403455515	17.628998365631567	14.908942330142422	14.188652813448515	22.61382208732197	0.8754333333333333	0.5033666666666667	0.4257	0.40513333333333335	0.6457	1.0	0
ENSG00000153395.10(-)	enhancer	75.6840965878628	10.106926446339513	0.3105621478356752	9.383630238839489	4.5147845791225345	2.493866666666667	0.3330333333333333	0.010233333333333334	0.30920000000000003	0.14876666666666666	1.0	0
FP020619_HERC1_1	promoter	15.768924745110372	43.15637547878541	0.2248209758895694	14.608737486816054	26.241141313398593	0.5681333333333333	1.5548666666666666	0.0081	0.5263333333333333	0.9454333333333333	1.0	0
FP025585_ZNF260_2	promoter	54.52085778039897	8.004450632634324	7.065683311951651	0.4207428665235816	29.988265408491465	2.9890333333333334	0.4388333333333333	0.3873666666666667	0.023066666666666666	1.6440666666666668	1.0	0
FP001935_LMNA_1	promoter	24.717024717024717	20.707726957726962	32.85978285978287	9.961163086163086	11.754302379302379	1.1413333333333333	0.9562	1.5173333333333334	0.45996666666666663	0.5427666666666666	1.0	0
FP022682_TRAPPC1_1	promoter	33.16353785103785	28.025793650793645	4.449023199023198	18.253968253968253	16.107677045177045	1.7383	1.4689999999999999	0.2332	0.9568	0.8442999999999999	1.0	0
FP025952_ERCC1_2	promoter	27.81717219131703	14.735286186543092	25.578515285587304	15.904800902853378	15.964225433699204	1.8568333333333333	0.9836	1.7074	1.0616666666666668	1.0656333333333334	1.0	0
FP008930_TLX3_1	promoter	15.02434905406291	19.178610684466836	35.92449973430779	12.829658530904013	17.042881996258473	0.6880000000000001	0.8782333333333333	1.6450666666666667	0.5875	0.7804333333333333	1.0	0
FP015731_EIF3M_1	promoter	35.921156992019036	7.608560947801515	28.688717592822083	25.262727407921474	2.5188370594358793	1.9323666666666668	0.4093	1.5433	1.359	0.1355	1.0	0
